timestamp,idk,cumsum,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,idk7
Fri Aug 13 16:30:39 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:31:40 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:32:40 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:33:41 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:34:41 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:35:42 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:36:43 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:37:43 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:38:44 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:39:44 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:40:45 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:41:46 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:42:46 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:43:47 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:44:47 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:45:48 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:46:48 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:47:49 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:48:50 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:49:50 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:50:51 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:51:51 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:52:52 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:53:53 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:54:53 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:55:54 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:56:54 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:57:55 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:58:56 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 16:59:56 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:00:57 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:01:57 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:02:58 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:03:59 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:04:59 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:06:00 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:07:00 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:08:01 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:09:01 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:10:02 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:11:03 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:12:03 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:13:04 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:14:04 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:15:05 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:16:05 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:17:06 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:18:06 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:19:07 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:20:08 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:21:08 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:22:09 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:23:09 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:24:10 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:25:10 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:26:11 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:27:12 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:28:12 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:29:13 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:30:13 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:31:14 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:32:15 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:33:15 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:34:16 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:35:16 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:36:17 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:37:18 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:38:18 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:39:19 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:40:19 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:41:20 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:42:21 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:43:21 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:44:22 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:45:22 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:46:23 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:47:23 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:48:24 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:49:24 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:50:25 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:51:26 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:52:26 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:53:27 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:54:27 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:55:28 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:56:29 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:57:29 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:58:30 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 17:59:30 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:00:31 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:01:31 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:02:32 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:03:32 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:04:33 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:05:34 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:06:34 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:07:35 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:08:35 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:09:36 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:10:36 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:11:37 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:12:38 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:13:38 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:14:39 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:15:39 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:16:40 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:17:40 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:18:41 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:19:42 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:20:42 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:21:43 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:22:43 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:23:44 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:24:44 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:25:45 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:26:46 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:27:46 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:28:47 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:29:47 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:30:48 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:31:49 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:32:49 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:33:50 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:34:50 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:35:51 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:36:51 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:37:52 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:38:53 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:39:53 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:40:54 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:41:54 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:42:55 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:43:56 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:44:56 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:45:57 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:46:57 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:47:58 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:48:59 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:49:59 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:51:00 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:52:00 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:53:01 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:54:01 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:55:02 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:56:03 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:57:03 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:58:04 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 18:59:04 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 19:00:05 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 19:01:06 2021,0,3806,0,6,3630,0,7,150,0,0,0
Fri Aug 13 19:02:06 2021,0,3806,0,6,3630,0,7,750,0,0,0
Fri Aug 13 19:03:07 2021,0,3806,0,6,3630,0,7,825,0,41.2903,0
Fri Aug 13 19:04:07 2021,0,3806,0,6,3630,0,7,825,0,320,0
Fri Aug 13 19:05:08 2021,0,3806,0,6,3630,0,7,825,0,309.677,1
Fri Aug 13 19:06:08 2021,0,3819,800,6,3630,0,7,825,0,350.968,1
Fri Aug 13 19:07:09 2021,0,3832,800,6,3630,0,7,900,0,361.29,1
Fri Aug 13 19:08:10 2021,0,3845,800,6,3630,0,7,750,0,371.613,1
Fri Aug 13 19:09:10 2021,0,3858,800,6,3630,0,7,675,0,381.935,1
Fri Aug 13 19:10:11 2021,0,3871,800,6,3630,0,7,525,0,392.258,1
Fri Aug 13 19:11:11 2021,0,3884,800,6,3630,0,7,525,0,412.903,1
Fri Aug 13 19:12:12 2021,0,3897,800,6,3630,0,7,525,0,423.226,1
Fri Aug 13 19:13:13 2021,0,3910,800,6,3630,0,7,525,0,423.226,1
Fri Aug 13 19:14:13 2021,0,3923,800,6,3630,0,7,450,0,423.226,1
Fri Aug 13 19:15:14 2021,0,3936,800,6,3630,0,7,450,0,423.226,1
Fri Aug 13 19:16:14 2021,0,3962,800,6,3630,0,7,450,0,423.226,1
Fri Aug 13 19:17:15 2021,0,3975,800,6,3630,0,7,450,0,433.548,1
Fri Aug 13 19:18:15 2021,0,3988,800,6,3630,0,7,450,0,433.548,1
Fri Aug 13 19:19:16 2021,0,4001,800,6,3630,0,7,375,0,433.548,1
Fri Aug 13 19:20:17 2021,0,4014,800,6,3630,0,7,375,0,433.548,1
Fri Aug 13 19:21:17 2021,0,4027,800,6,3630,0,7,300,0,433.548,1
Fri Aug 13 19:22:18 2021,0,4040,800,6,3630,0,7,300,0,433.548,1
Fri Aug 13 19:23:18 2021,0,4053,800,6,3630,0,7,300,0,433.548,1
Fri Aug 13 19:24:19 2021,0,4066,800,6,3630,0,7,300,0,433.548,1
Fri Aug 13 19:25:19 2021,0,4079,800,6,3630,0,7,150,0,433.548,1
Fri Aug 13 19:26:20 2021,0,4092,800,6,3630,0,7,150,0,443.871,1
Fri Aug 13 19:27:21 2021,0,4105,800,6,3630,0,7,150,0,443.871,1
Fri Aug 13 19:28:21 2021,0,4118,800,6,3630,0,7,150,0,433.548,1
Fri Aug 13 19:29:22 2021,0,4131,800,6,3630,0,7,150,0,443.871,1
Fri Aug 13 19:30:22 2021,0,4144,800,6,3630,0,7,150,0,443.871,1
Fri Aug 13 19:31:23 2021,0,4157,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 19:32:23 2021,0,4170,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 19:33:24 2021,0,4183,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 19:34:25 2021,0,4196,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:35:25 2021,0,4209,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 19:36:26 2021,0,4222,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:37:26 2021,0,4235,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:38:27 2021,0,4248,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 19:39:28 2021,0,4261,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:40:28 2021,0,4274,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:41:29 2021,0,4287,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:42:29 2021,0,4300,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:43:30 2021,0,4313,800,6,3630,0,7,0,0,464.516,1
Fri Aug 13 19:44:30 2021,0,4326,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:45:31 2021,0,4339,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:46:31 2021,0,4352,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:47:32 2021,0,4365,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:48:33 2021,0,4378,800,6,3630,0,7,0,0,464.516,1
Fri Aug 13 19:49:33 2021,0,4391,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:50:34 2021,0,4404,800,6,3630,0,7,0,0,464.516,1
Fri Aug 13 19:51:34 2021,0,4417,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:52:35 2021,0,4430,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 19:53:35 2021,0,4443,800,6,3630,0,7,0,0,464.516,1
Fri Aug 13 19:54:36 2021,0,4456,800,6,3630,0,7,0,0,41.2903,0
Fri Aug 13 19:55:36 2021,0,4456,0,6,3630,0,7,0,0,30.9677,0
Fri Aug 13 19:56:37 2021,0,4456,0,6,3630,0,7,0,0,30.9677,0
Fri Aug 13 19:57:37 2021,0,4456,0,6,3630,0,7,0,0,41.2903,0
Fri Aug 13 19:58:38 2021,0,4456,0,6,3630,0,7,0,0,0,0
Fri Aug 13 19:59:38 2021,0,4456,0,6,3630,0,7,0,0,0,0
Fri Aug 13 20:00:39 2021,0,4456,0,6,3630,0,7,0,0,0,0
Fri Aug 13 20:01:40 2021,0,4456,0,6,3630,0,7,525,0,0,0
Fri Aug 13 20:02:40 2021,0,4456,0,6,3630,0,7,825,0,41.2903,0
Fri Aug 13 20:03:41 2021,0,4456,0,6,3630,0,7,975,0,30.9677,0
Fri Aug 13 20:04:41 2021,0,4456,0,6,3630,0,7,975,0,402.581,0
Fri Aug 13 20:05:42 2021,0,4456,0,6,3630,0,7,825,0,402.581,1
Fri Aug 13 20:06:42 2021,0,4469,800,6,3630,0,7,750,0,412.903,1
Fri Aug 13 20:07:43 2021,0,4482,800,6,3630,0,7,750,0,412.903,1
Fri Aug 13 20:08:44 2021,0,4495,800,6,3630,0,7,750,0,423.226,1
Fri Aug 13 20:09:44 2021,0,4508,800,6,3630,0,7,675,0,423.226,1
Fri Aug 13 20:10:45 2021,0,4521,800,6,3630,0,7,675,0,423.226,1
Fri Aug 13 20:11:45 2021,0,4534,800,6,3630,0,7,675,0,412.903,1
Fri Aug 13 20:12:46 2021,0,4547,800,6,3630,0,7,675,0,423.226,1
Fri Aug 13 20:13:46 2021,0,4560,800,6,3630,0,7,525,0,423.226,1
Fri Aug 13 20:14:47 2021,0,4573,800,6,3630,0,7,525,0,423.226,1
Fri Aug 13 20:15:48 2021,0,4586,800,6,3630,0,7,525,0,433.548,1
Fri Aug 13 20:16:48 2021,0,4599,800,6,3630,0,7,525,0,433.548,1
Fri Aug 13 20:17:49 2021,0,4612,800,6,3630,0,7,525,0,423.226,1
Fri Aug 13 20:18:49 2021,0,4625,800,6,3630,0,7,525,0,423.226,1
Fri Aug 13 20:19:50 2021,0,4638,800,6,3630,0,7,450,0,433.548,1
Fri Aug 13 20:20:51 2021,0,4651,800,6,3630,0,7,450,0,433.548,1
Fri Aug 13 20:21:51 2021,0,4664,800,6,3630,0,7,450,0,433.548,1
Fri Aug 13 20:22:52 2021,0,4677,800,6,3630,0,7,450,0,433.548,1
Fri Aug 13 20:23:52 2021,0,4690,800,6,3630,0,7,450,0,433.548,1
Fri Aug 13 20:24:53 2021,0,4703,800,6,3630,0,7,375,0,423.226,1
Fri Aug 13 20:25:53 2021,0,4716,800,6,3630,0,7,375,0,433.548,1
Fri Aug 13 20:26:54 2021,0,4729,800,6,3630,0,7,300,0,433.548,1
Fri Aug 13 20:27:55 2021,0,4742,800,6,3630,0,7,300,0,443.871,1
Fri Aug 13 20:28:55 2021,0,4755,800,6,3630,0,7,300,0,433.548,1
Fri Aug 13 20:29:56 2021,0,4768,800,6,3630,0,7,300,0,443.871,1
Fri Aug 13 20:30:56 2021,0,4781,800,6,3630,0,7,150,0,443.871,1
Fri Aug 13 20:31:57 2021,0,4794,800,6,3630,0,7,150,0,433.548,1
Fri Aug 13 20:32:58 2021,0,4807,800,6,3630,0,7,150,0,433.548,1
Fri Aug 13 20:33:58 2021,0,4820,800,6,3630,0,7,150,0,443.871,1
Fri Aug 13 20:34:59 2021,0,4833,800,6,3630,0,7,150,0,443.871,1
Fri Aug 13 20:35:59 2021,0,4846,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 20:37:00 2021,0,4859,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:38:00 2021,0,4872,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 20:39:01 2021,0,4885,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 20:40:01 2021,0,4898,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 20:41:02 2021,0,4911,800,6,3630,0,7,0,0,443.871,1
Fri Aug 13 20:42:03 2021,0,4924,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:43:03 2021,0,4937,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:44:04 2021,0,4950,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:45:04 2021,0,4963,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:46:05 2021,0,4976,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:47:05 2021,0,4989,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:48:06 2021,0,5002,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:49:07 2021,0,5015,800,6,3630,0,7,0,0,464.516,1
Fri Aug 13 20:50:07 2021,0,5028,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:51:08 2021,0,5041,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:52:08 2021,0,5054,800,6,3630,0,7,0,0,454.194,1
Fri Aug 13 20:53:09 2021,0,5067,800,6,3630,0,7,0,0,41.2903,0
Fri Aug 13 20:54:09 2021,0,5067,0,6,3630,0,7,0,0,30.9677,0
Fri Aug 13 20:55:10 2021,0,5067,0,6,3630,0,7,0,0,30.9677,0
Fri Aug 13 20:56:10 2021,0,5067,0,6,3630,0,7,0,0,30.9677,0
Fri Aug 13 20:57:11 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 20:58:12 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 20:59:12 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:00:13 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:01:13 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:02:14 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:03:15 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:04:15 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:05:16 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:06:16 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:07:17 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:08:17 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:09:18 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:10:19 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:11:19 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:12:20 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:13:20 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:14:21 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:15:22 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:16:22 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:17:23 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:18:23 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:19:24 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:20:24 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:21:25 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:22:26 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:23:26 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:24:27 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:25:27 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:26:28 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:27:28 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:28:29 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:29:30 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:30:30 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:31:31 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:32:31 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:33:32 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:34:33 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:35:33 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:36:34 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:37:34 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:38:35 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:39:35 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:40:36 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:41:36 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:42:37 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:43:38 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:44:38 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:45:39 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:46:39 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:47:40 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:48:40 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:49:41 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:50:42 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:51:42 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:52:43 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:53:43 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:54:44 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:55:45 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:56:45 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:57:46 2021,0,5067,0,6,3630,0,7,0,0,0,0
Fri Aug 13 21:58:46 2021,0,5067,0,6,3630,0,7,0,0,0,0
