timestamp,idk,idk2,rated_real_power,idk3,max_watts_hour,idk4,idk5,real_available_Wh,idk6,consumed_watts,op_state
Mon Sep 20 13:20:49 2021, 0, 7367, 800, 6, 3630, 0, 7, 525, 0, 433.548, 1
Mon Sep 20 13:21:49 2021, 0, 7380, 800, 6, 3630, 0, 7, 525, 0, 433.548, 1
Mon Sep 20 13:22:50 2021, 0, 7393, 800, 6, 3630, 0, 7, 450, 0, 433.548, 1
Mon Sep 20 13:23:51 2021, 0, 7406, 800, 6, 3630, 0, 7, 450, 0, 433.548, 1
Mon Sep 20 13:24:51 2021, 0, 7419, 800, 6, 3630, 0, 7, 375, 0, 433.548, 1
Mon Sep 20 13:25:52 2021, 0, 7432, 800, 6, 3630, 0, 7, 375, 0, 433.548, 1
Mon Sep 20 13:26:52 2021, 0, 7445, 800, 6, 3630, 0, 7, 375, 0, 433.548, 1
Mon Sep 20 13:27:53 2021, 0, 7458, 800, 6, 3630, 0, 7, 375, 0, 433.548, 1
Mon Sep 20 13:28:53 2021, 0, 7471, 800, 6, 3630, 0, 7, 375, 0, 433.548, 1
Mon Sep 20 13:29:54 2021, 0, 7484, 800, 6, 3630, 0, 7, 225, 0, 433.548, 1
Mon Sep 20 13:30:55 2021, 0, 7497, 800, 6, 3630, 0, 7, 225, 0, 433.548, 1
Mon Sep 20 13:31:55 2021, 0, 7510, 800, 6, 3630, 0, 7, 225, 0, 433.548, 1
Mon Sep 20 13:32:56 2021, 0, 7523, 800, 6, 3630, 0, 7, 225, 0, 433.548, 1
Mon Sep 20 13:33:56 2021, 0, 7536, 800, 6, 3630, 0, 7, 225, 0, 433.548, 1
Mon Sep 20 13:34:57 2021, 0, 7549, 800, 6, 3630, 0, 7, 225, 0, 433.548, 1
Mon Sep 20 13:35:58 2021, 0, 7575, 800, 6, 3630, 0, 7, 225, 0, 443.871, 1
Mon Sep 20 13:36:58 2021, 0, 7588, 800, 6, 3630, 0, 7, 225, 0, 443.871, 1
Mon Sep 20 13:37:59 2021, 0, 7601, 800, 6, 3630, 0, 7, 225, 0, 443.871, 1
Mon Sep 20 13:38:59 2021, 0, 7614, 800, 6, 3630, 0, 7, 75, 0, 443.871, 1
Mon Sep 20 13:40:00 2021, 0, 7627, 800, 6, 3630, 0, 7, 75, 0, 443.871, 1
Mon Sep 20 13:41:01 2021, 0, 7640, 800, 6, 3630, 0, 7, 75, 0, 433.548, 1
Mon Sep 20 13:42:01 2021, 0, 7653, 800, 6, 3630, 0, 7, 75, 0, 433.548, 1
Mon Sep 20 13:43:02 2021, 0, 7666, 800, 6, 3630, 0, 7, 75, 0, 433.548, 1
Mon Sep 20 13:44:02 2021, 0, 7679, 800, 6, 3630, 0, 7, 75, 0, 443.871, 1
Mon Sep 20 13:45:03 2021, 0, 7692, 800, 6, 3630, 0, 7, 75, 0, 443.871, 1
Mon Sep 20 13:46:03 2021, 0, 7705, 800, 6, 3630, 0, 7, 0, 0, 443.871, 1
Mon Sep 20 13:47:04 2021, 0, 7718, 800, 6, 3630, 0, 7, 0, 0, 443.871, 1
Mon Sep 20 13:48:05 2021, 0, 7731, 800, 6, 3630, 0, 7, 0, 0, 443.871, 1
Mon Sep 20 13:49:05 2021, 0, 7744, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:50:06 2021, 0, 7757, 800, 6, 3630, 0, 7, 0, 0, 443.871, 1
Mon Sep 20 13:51:06 2021, 0, 7770, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:52:07 2021, 0, 7783, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:53:07 2021, 0, 7796, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:54:08 2021, 0, 7809, 800, 6, 3630, 0, 7, 0, 0, 443.871, 1
Mon Sep 20 13:55:08 2021, 0, 7822, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:56:09 2021, 0, 7835, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:57:09 2021, 0, 7848, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:58:10 2021, 0, 7861, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 13:59:11 2021, 0, 7874, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:00:11 2021, 0, 7887, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:01:12 2021, 0, 7900, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:02:12 2021, 0, 7913, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:03:13 2021, 0, 7926, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:04:13 2021, 0, 7939, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:05:14 2021, 0, 7952, 800, 6, 3630, 0, 7, 0, 0, 464.516, 1
Mon Sep 20 14:06:15 2021, 0, 7965, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:07:15 2021, 0, 7978, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:08:16 2021, 0, 7991, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:09:16 2021, 0, 8004, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:10:17 2021, 0, 8017, 800, 6, 3630, 0, 7, 0, 0, 454.194, 1
Mon Sep 20 14:11:17 2021, 0, 8030, 800, 6, 3630, 0, 7, 0, 0, 41.2903, 0
Mon Sep 20 14:12:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 30.9677, 0
Mon Sep 20 14:13:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 41.2903, 0
Mon Sep 20 14:14:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 41.2903, 0
Mon Sep 20 14:15:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:16:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:17:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:18:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:19:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:20:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:21:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:22:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:23:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:24:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:25:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:26:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:27:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:28:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:29:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:30:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:31:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:32:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:33:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:34:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:35:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:36:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:37:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:38:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:39:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:40:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:41:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:42:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:43:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:44:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:45:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:46:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:47:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:48:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:49:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:50:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:51:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:52:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:53:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:54:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:55:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:56:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:57:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:58:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 14:59:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:00:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:01:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:02:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:03:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:04:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:05:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:06:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:07:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:08:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:09:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:10:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:11:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:12:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:13:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:14:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:15:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:16:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:17:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:18:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:19:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:20:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 10.3226, 0
Mon Sep 20 15:21:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:22:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:23:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:25:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:26:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:27:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:28:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:29:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:30:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:31:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:32:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:33:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:34:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:35:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:36:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:37:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:38:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:39:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:40:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:41:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:42:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:43:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:44:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:45:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:46:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:47:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:48:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:49:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:50:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:51:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:52:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:53:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:54:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:55:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:56:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:57:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:58:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 15:59:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:00:20 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:01:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:02:21 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:03:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:04:22 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:05:23 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:06:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:07:24 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:08:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:09:25 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:10:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:11:26 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:12:27 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:13:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:14:28 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:15:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:16:29 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:17:30 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:18:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:19:31 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:20:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:21:32 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:22:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:23:33 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:24:34 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:25:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:26:35 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:27:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:28:36 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:29:37 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:30:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:31:38 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:32:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:33:39 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:34:40 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:35:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:36:41 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:37:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:38:42 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:39:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:40:43 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:41:44 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:42:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:43:45 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:44:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:45:46 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:46:47 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:47:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:48:48 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:49:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:50:49 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:51:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:52:50 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:53:51 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:54:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:55:52 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:56:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:57:53 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:58:54 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 16:59:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:00:55 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:01:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:02:56 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:03:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:04:57 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:05:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:06:58 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:07:59 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:09:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:10:00 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:11:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:12:01 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:13:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:14:02 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:15:03 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:16:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:17:04 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:18:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:19:05 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:20:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:21:06 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:22:07 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:23:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:24:08 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:25:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:26:09 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:27:10 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:28:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:29:11 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:30:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:31:12 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:32:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:33:13 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:34:14 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:35:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:36:15 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:37:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:38:16 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:39:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:40:17 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:41:18 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
Mon Sep 20 17:42:19 2021, 0, 8030, 0, 6, 3630, 0, 7, 0, 0, 0, 0
